airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,7,9840
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,7,9840
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,7,9840
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,7,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,7,9840
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,7,9840
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,7,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,7,9840
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,7,9840
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,7,11310
Vistara,UK-817,Delhi,Evening,one,Morning,Hyderabad,Economy,17,7,11310
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,8,9840
Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,Economy,5.42,8,9840
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,8,9840
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,8,9840
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,8,9840
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,8,9840
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,8,9840
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,8,9840
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,8,9840
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,8,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,8,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,8,9840
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,8,9840
Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.58,8,9840
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,9,9840
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,9,9840
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,9,9840
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,9,9840
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,9,9840
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,9,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,9,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,9,9840
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,9,9840
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,9,11310
Vistara,UK-817,Delhi,Evening,one,Morning,Hyderabad,Economy,17,9,11310
SpiceJet,SG-6027,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,11,5955
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,11,5954
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,11,9840
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,11,9840
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,11,9840
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,11,9840
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,11,9840
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,11,9840
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,11,9840
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,11,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,11,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,11,9840
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,11,9840
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,11,9840
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,11,9840
Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,11,11310
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,12,5955
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,12,5954
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,12,5954
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,12,5954
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,12,9840
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,12,9840
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,12,9840
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,12,9840
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,12,9840
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,12,9840
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,12,9840
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,12,9840
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,12,9840
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,12,9840
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,12,9840
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,12,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,12,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,12,9840
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,12,9840
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,12,9840
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,13,5955
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,13,5954
Indigo,6E-2147,Delhi,Night,zero,Night,Hyderabad,Economy,2.25,13,5955
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,13,5954
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.25,13,5954
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,13,5954
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,13,9840
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,13,9840
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,13,9840
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,13,9840
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,13,9840
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,13,9840
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,13,9840
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,13,9840
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,13,9840
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,13,9840
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,13,9840
Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,13,11310
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,14,5954
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,14,8433
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,14,8433
Vistara,UK-977,Delhi,Evening,one,Afternoon,Hyderabad,Economy,17.25,14,8433
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,14,8433
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,14,8433
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,14,8433
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,14,10050
Air_India,AI-887,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.58,14,9840
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,16,5761
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24,16,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,16,5761
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25,16,5761
Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,16,5761
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.17,16,5761
Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,16,5761
Air_India,AI-560,Delhi,Morning,zero,Morning,Hyderabad,Economy,2.33,17,2518
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,17,5761
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24,17,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,17,5761
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25,17,5761
Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,17,5761
Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,17,5761
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,18,2022
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,18,2727
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,18,3625
Vistara,UK-953,Delhi,Night,one,Early_Morning,Hyderabad,Economy,11.17,18,5549
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,18,5549
Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,18,5761
Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,18,5761
Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,18,5761
Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,18,5761
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,18,5761
Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15,18,5761
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,18,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,18,5761
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,18,5772
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,18,5772
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,18,5772
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,18,5772
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,18,5772
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,18,5772
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,18,5772
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,18,5772
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,18,5772
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,18,5772
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,18,6172
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,18,6172
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,18,6172
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,18,6172
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,18,6172
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,19,2022
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,19,2022
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6,19,2050
AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12,19,2050
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,19,2098
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,19,2727
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,19,3625
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,19,3989
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,19,3989
Indigo,6E-358,Delhi,Morning,one,Evening,Hyderabad,Economy,7.75,19,5399
Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,19,5399
Indigo,6E-2076,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,10,19,5399
Vistara,UK-975,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,6.5,19,5549
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,19,5549
Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,19,5761
Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,19,5761
Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,19,5761
Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,19,5761
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,19,5761
Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15,19,5761
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,19,5761
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24,19,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,19,5761
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25,19,5761
Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,19,5761
Vistara,UK-811,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.17,19,5761
Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,19,5761
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,19,5772
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,19,5772
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,19,5772
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,19,5772
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,19,5772
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,19,5772
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,19,5772
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,19,5772
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,19,5772
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,19,5772
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,19,5772
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,19,5772
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,19,6172
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,19,6172
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,19,6172
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,19,6172
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,19,6172
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,19,6172
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.25,19,5954
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,20,2022
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,20,2022
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6,20,2050
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,20,2050
AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,20,2050
AirAsia,I5-829,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.75,20,2050
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,20,2098
GO_FIRST,G8-7555,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.17,20,2098
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,20,2098
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,20,2727
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,20,3625
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,20,3989
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,20,3989
Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,20,5399
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,20,5549
Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,20,5761
Vistara,UK-801,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,20,5761
Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,20,5761
Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,20,5761
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,20,5761
Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15,20,5761
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,20,5761
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24,20,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,20,5761
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25,20,5761
Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,20,5761
Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,20,5761
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,20,5772
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,20,5772
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,20,5772
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,20,5772
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,20,5772
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,20,5772
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,20,5772
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,20,5772
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,20,5772
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,20,5772
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,20,5772
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,20,5772
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,20,6172
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,20,6172
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,20,6172
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,20,6172
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,20,6172
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,20,6172
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,20,6172
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,20,6172
GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.25,20,5954
Indigo,6E-2083,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.17,20,5955
Vistara,UK-829,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,21,2022
Vistara,UK-859,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,21,2022
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6,21,2050
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,21,2050
AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,21,2050
AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,21,2050
AirAsia,I5-829,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.75,21,2050
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,21,2098
GO_FIRST,G8-7555,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.17,21,2098
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,21,2098
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,21,2727
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,21,3625
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,21,3989
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,21,3989
Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,21,5399
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,21,5549
Vistara,UK-817,Delhi,Evening,one,Night,Hyderabad,Economy,4.83,21,5761
Vistara,UK-807,Delhi,Night,one,Morning,Hyderabad,Economy,12.42,21,5761
Vistara,UK-815,Delhi,Morning,one,Night,Hyderabad,Economy,12.83,21,5761
Vistara,UK-809,Delhi,Evening,one,Morning,Hyderabad,Economy,13.25,21,5761
Vistara,UK-811,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15,21,5761
Vistara,UK-813,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,21,5761
Vistara,UK-801,Delhi,Morning,one,Morning,Hyderabad,Economy,24,21,5761
Vistara,UK-807,Delhi,Night,one,Night,Hyderabad,Economy,24.25,21,5761
Vistara,UK-815,Delhi,Morning,one,Morning,Hyderabad,Economy,25,21,5761
Vistara,UK-809,Delhi,Evening,one,Night,Hyderabad,Economy,25.08,21,5761
Vistara,UK-813,Delhi,Evening,one,Night,Hyderabad,Economy,27.33,21,5761
Vistara,UK-951,Delhi,Afternoon,one,Night,Hyderabad,Economy,6.58,21,5772
Vistara,UK-993,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,21,5772
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,21,5772
Vistara,UK-995,Delhi,Morning,one,Night,Hyderabad,Economy,10.58,21,5772
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Economy,11.42,21,5772
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12,21,5772
Vistara,UK-933,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,16.33,21,5772
Vistara,UK-985,Delhi,Evening,one,Afternoon,Hyderabad,Economy,16.42,21,5772
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,17.5,21,5772
Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19,21,5772
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.17,21,5772
Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,21.5,21,5772
Vistara,UK-927,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.33,21,5772
Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,4.75,21,6172
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,21,6172
Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,12.83,21,6172
Vistara,UK-943,Delhi,Early_Morning,one,Night,Hyderabad,Economy,13.42,21,6172
Vistara,UK-955,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,14.08,21,6172
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,21,6172
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,21,6172
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Economy,19.5,21,6172
Vistara,UK-963,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,23,21,6172
AirAsia,I5-740,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,22,2050
AirAsia,I5-740,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,9.75,22,2050
AirAsia,I5-829,Delhi,Night,one,Early_Morning,Hyderabad,Economy,9.75,22,2050
GO_FIRST,G8-423,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.17,22,2098
GO_FIRST,G8-7555,Delhi,Afternoon,zero,Afternoon,Hyderabad,Economy,2.17,22,2098
Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,22,2098
Indigo,6E-552,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,22,2098
SpiceJet,SG-958,Delhi,Evening,zero,Night,Hyderabad,Economy,2.17,22,2727
SpiceJet,SG-8946,Delhi,Morning,one,Evening,Hyderabad,Economy,6.08,22,3625
GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.5,22,3989
GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.5,22,3989
Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.08,22,5399
